user_id,is_active,retention_days,retention_rate
0c81b19a-ad78-42bb-af20-68b3fee23151,1,290,0.4136333047468076
46e54518-dda9-4701-9a2f-d5d11d4972c2,1,107,0.644579751525636
f09eb997-18ff-4bbd-b6e6-6f555932d250,1,101,0.7940938687228107
51f73225-3d2d-446e-9309-3232615e2183,1,67,0.1724559274279165
926d9aea-a383-43c9-9885-4732807abf8b,0,82,0.8290363649067253
d3c3b8f2-51b3-4149-abc7-8d3259c367e9,1,267,0.8798067614066838
7e268fbc-29ac-44ef-a557-ae642c066245,0,116,0.2846153792861589
9b175dc3-6a0d-4a7e-8f95-5f522eec474d,1,207,0.48664827181072534
75a1a3fd-a651-4edf-ac91-e6229b2aaa04,1,149,0.8674790136533866
bacdfb42-764d-4a01-bc06-9bea51d441a6,1,233,0.06936656473686198
9ca3a386-4a0f-4063-abb7-b81949ec7ea4,1,240,0.8559692452179305
de1f6600-60d5-4c09-994a-b1c17cff9c40,0,212,0.5193252717351278
8541a094-b9cd-40e5-b1dc-005666a4ea34,1,176,0.6141066602814433
85993545-e78d-43c4-8ddf-eb5cd22e50be,0,79,0.5700172135491735
a4d0df20-b2b1-4be5-9bd8-49c823e8ab42,1,116,0.950952110573041
0afd623e-f1a5-468f-8266-e0c545dc4a89,0,264,0.055089923069791324
5aec138a-11cc-4983-93ae-a128d517b12a,1,79,0.6911952169808739
83308c40-04f2-4fe7-a729-b341e638639a,1,138,0.44341077413536834
99791489-72aa-47c5-9445-2f7e79be6ac4,0,280,0.17071776981012976
0684ca54-6937-4082-9182-b65c12f5cb79,1,359,0.5163372052100583
8cbc4e0b-66a2-4835-937c-bbcf43830fc7,1,190,0.5647687675322515
d4c80467-76f3-4a88-8282-2fc7c8169e90,1,180,0.8352341869283261
6d6d74fa-7af8-4b9f-abf2-97a91ce9d565,0,231,0.2706967728836752
498e001b-d5ce-4a2f-8ac1-407c45fa3450,1,157,0.5889969055851346
47e5caa2-d3c6-4098-955b-855bec051089,1,81,0.2085145713014449
ba288240-100e-4784-8312-fae4bab1733c,1,212,0.9227518311453067
657e8ec7-5c69-46cc-a3fd-e61dc580388c,1,25,0.15144077857074045
f4d7ffaa-7fe9-4fa0-89b0-477cf4054b0c,1,276,0.8045676779421944
ef4d4638-a157-4add-b9d3-d458d8de7b72,1,166,0.15073134921848375
9424f100-464d-469a-938b-2cc9bc7caa93,1,338,0.29867632601371896
bb61fde1-dedb-427f-9c11-a771ea7de095,1,248,0.8174571692708092
e8d956d3-9345-438e-9264-1b90f66fcf4f,1,5,0.1325116516633913
3b34556b-7852-43ef-8e46-267732e253ec,1,125,0.3374632761656551
27beb998-8684-445f-a301-f7492e100f75,1,323,0.30595853100762205
f9373df1-d4c2-469a-acbb-8fcf166a07a2,1,29,0.8693324239750931
a1d198f4-de2b-480c-89bc-92068329d526,1,105,0.227333474193106
022ad005-28b2-4b46-b7b4-84d9fd865c09,1,217,0.7803661414992646
891b555a-bf2e-4348-ab1b-c322ee3b8ea0,1,151,0.46106501861390525
ae1e0cbb-81e3-42bf-b46f-de2d1f22870c,1,198,0.19981593891909677
210fa8b2-9980-4b2b-8236-506b7cb8f707,1,261,0.26461565617944405
a8e4cf16-cfa6-425c-bb6d-188e96202354,1,222,0.5503141148068005
0fc5142f-8b36-4560-b0aa-0361212b9817,1,277,0.22007299783894874
a662e7a3-9885-49c3-a10d-14c59e43f47b,1,61,0.8246154567851436
1ebcc8f4-3207-4cf7-8c7f-ef303c731afb,0,265,0.5876972456294124
19c0f56f-fd5e-426d-9ebc-1f8080ebae52,1,352,0.4221238305751467
eedbf7bb-34fd-47f6-a6c5-f75af20d6676,0,217,0.28139439117887066
9c1c908f-9e3c-4c90-8ea5-acd4f3fcab8f,1,241,0.24053390092309146
4e0ddc69-86ad-4436-8647-72cf3e4d2748,1,255,0.5357029892815836
e7088a4c-d38b-4653-b8ef-6c3abaa91e34,1,358,0.04854930266713431
cf24b648-2bec-4184-a0d0-1ec74ed27fbc,0,179,0.06596805106219894
6644ade2-7546-496c-bd21-28a4bb9d0b37,1,229,0.17880551801967415
2417bf41-a062-4002-9ebd-7324f82c0f96,1,88,0.5622717036902256
16610a9a-9f40-495b-91a2-42ca4ca2e2bf,1,222,0.45828381601813606
c2187b64-0d84-49f9-a551-264f5c50afb0,1,309,0.5912726871328299
b9ce4413-a85a-494e-bbc7-a41a9a5f24f8,1,331,0.7743136607466168
c81a7d7d-16e8-4806-ab09-a14f1596415e,1,63,0.8589550105532392
f5a0bfa7-b1c2-420c-b6e3-3de4e21a7f0c,1,312,0.22482987934194765
c55b6420-27fa-4bb0-886a-051028af8b7b,1,124,0.5793117573424859
2ec1689e-ce68-49e8-a4cf-c0e1164ea3bd,1,109,0.8525238717176252
7cae6074-de9a-49c5-bb42-213276811da6,1,264,0.4506398673058226
df86f823-68a7-455f-b0aa-b4eacdaf0fd1,1,82,0.8962639395441191
1e7f1bc5-8605-42c7-a814-7a6e3150d8c6,1,5,0.2177889792370895
40bbb258-a735-4229-a288-46b057d805be,1,57,0.10967330612473081
5e6d935b-bd20-4a19-9e15-8cf65fad0e56,1,152,0.7594953894957699
1b88ccb6-9f8b-4b56-bc98-7f09361195ee,1,274,0.821409392215042
d7a5bcc5-d445-4ef2-bd46-9705f4dad724,1,263,0.09756417915780169
f06b83f4-97d0-4611-b53d-a65d23f6dacb,1,244,0.18121245145144216
8703fe88-b7c7-4d6a-b775-4cb9e61a3c82,0,142,0.6834796794592046
0213895e-beab-4200-a7b6-adf576e75141,1,292,0.5958945487905329
d5c477d7-5c85-40b7-938c-2e5aaf31c32c,0,18,0.035699359017433485
0120e6e7-c103-4ee4-949e-d3314d7396ff,1,284,0.2434631897453564
7257c33f-390f-4ac4-8343-ad8c4cffb3a2,1,83,0.8509230807553976
c8ac59ea-5fdb-4fa0-bed8-07055c7e7da2,1,235,0.7322599242168607
c9d16cbd-684a-4aa7-ab37-fd129382061a,1,246,0.1024078515089134
082fc53c-ed47-4dd0-a9d2-1776f8020e2b,0,334,0.21436240152786545
bff5577a-6b01-47a4-9387-25916dce06fb,1,76,0.4795933509184156
1a944174-1c55-4c6e-966c-383c5e6ce78e,1,352,0.07917264026440007
e8df6289-a72e-40fd-b295-d38fe0fd3b80,1,120,0.5437838394695986
ce078f45-4d9c-4628-826b-de0817b0479d,1,320,0.3966520217539038
fcea3df1-5169-4459-85db-bf38e5a72cfb,1,135,0.5207347227383381
947563b9-d56d-46f9-bd16-44bde10263cf,1,129,0.5209980336633286
e933eeb5-3b1b-4a94-ad29-2b26e94d52b7,1,190,0.6087539515581896
2a9601d1-9a45-46f4-9250-40287b98baac,1,166,0.30581901797270206
10463eca-b57c-40e4-889c-7ae59c4c74af,1,161,0.15771482793391567
25048925-1379-4741-a9cb-752f303d125d,1,214,0.37428387116143835
d28d9cdb-a28d-4328-96f3-1ee6ed4a89af,1,222,0.37140000039145704
3faa9b16-fb6e-4a5a-9dee-5d9fbc4ff842,1,113,0.5283571255578514
d699091d-4f65-4fc8-9ccc-9439339b641b,1,284,0.0021349656886892054
a0c95f33-47ad-42c4-b108-edf85c282d4d,0,134,0.11786570755262238
3f6778b5-610c-411c-ba74-a786287bcbff,1,156,0.08625274860340437
708a0368-1be7-4870-be32-f2d1620d240a,1,323,0.7724165490646564
93d0df23-a68c-4552-88c6-f2d8aed47d65,1,202,0.27965518413472545
38166fbb-52ee-4f08-bc25-8f93855398f7,1,67,0.5073397973611633
6062e0c3-5677-4140-90a2-f5cffcb04ddb,1,191,0.2529657463809606
d6e6dc6e-2b6d-401c-bec1-cc2473546acf,0,346,0.4282556754051261
e90ccd18-9bdd-4c1d-9bfb-975241a9f901,1,190,0.9226208184625776
f2db0858-0513-4acd-93ce-73c486013faf,0,30,0.16867147399752813
687b0083-008d-4105-bc6c-04f39564093c,1,90,0.18201973890508594
2b79bb6c-1bdf-4e08-9452-cca804d43650,1,249,0.8119677724778448
1d0bb842-a2b5-461a-a68f-48978525ca5b,1,344,0.7293744895812141
ba89d44c-95a8-4b0a-8ed1-7f0004c2cdb1,1,41,0.38587923764582865
0e4c001f-d66b-4ef4-acfe-26e600f084d6,1,186,0.5585730305394616
8b166b24-170d-4a3b-847f-c34b906c9095,1,221,0.19244977342948288
25f86fe1-1de0-4299-9295-3ba64c2b94e5,1,216,0.3937838227337539
8f78d090-537c-4df5-b46c-731957537b03,1,46,0.5290664907305049
a871a3fa-fcfa-48de-a217-7ec91db5cdc2,1,287,0.44832629220052933
61ead6a5-6636-4dff-879e-1d817773fb25,1,290,0.4576369815768352
4df3df28-8935-44aa-aac4-91bc6650d953,0,272,0.3471749583354373
d4c19406-8593-412d-884d-627c1243960d,1,248,0.2431529086038795
520e9163-46cd-43d4-b28d-e41bf518a853,1,140,0.8032616042898917
ba348d1d-f05a-4acd-a6ed-20cf83cd40c2,0,285,0.20640688948039987
172f75ad-351a-4579-962b-3442e5d87615,1,320,0.7865544080338807
f4d24da7-ac40-40d0-9f74-714e01bcbb9f,1,248,0.6668177067776675
5c0b83f0-2002-403b-9ce3-e1d1d601a362,0,19,0.4946118154551139
5586061c-f199-47e1-ac92-0793d910545e,0,270,0.786258560905568
da34ea90-f559-4866-8316-691abef8aa49,1,352,0.7458452418466919
a9215f95-41ea-44bd-966a-a3066ccc4be7,1,299,0.13382083010534007
57f51a0e-9e8a-4f18-a009-b823c0497df0,0,85,0.4672126867858327
582bfb24-e67c-4de4-9d8f-a424f13bb402,0,349,0.4913156507045757
66659381-68a5-45c0-9620-64f277ad9bb6,1,27,0.48361933797689904
3962a879-dc5d-4b6f-8a08-a7c69b140fbd,1,270,0.648802675679708
c69bb25c-cca9-45b8-9556-d4523d723b9d,1,176,0.6429561884511786
a92fce68-0a4f-4c2e-942f-d2192f9038ee,1,53,0.20497339933922265
fcf0c271-957e-4ee6-b6a7-24322d3a20ae,1,339,0.10274415559219108
34c7f3c5-1ecd-4290-b739-57807fd75228,1,240,0.8816705508830112
9985f1fa-adc3-4d13-8f57-bf0c00f6abf8,1,61,0.9918497802117248
be5c774a-e28f-4901-9e57-22c67168a6b8,0,23,0.4600915767312217
752613a4-1a41-4d2b-be48-e13e67209ab5,1,90,0.12415656695794897
ae3f861e-d2e1-4c0b-b0b9-7eb4a7d1bdc9,1,135,0.8664388314659945
5ff22942-83c6-4f5d-a79c-02480ca46227,0,315,0.30031756762563566
a0338b6c-d54a-4ba5-a131-f8b2d24114fa,1,356,0.18466030651071208
4e0e5330-3d9a-40f5-a9b6-82490303599f,1,194,0.8317819443293819
ee2e5b68-832b-44ba-b11c-93fffba7de54,0,221,0.44960851690564163
0af50f2f-aa1a-4e62-b2bd-50c0b0b1e413,1,330,0.07363865121374458
e80855f3-d275-49b5-9aca-1db636e1b601,0,363,0.20924641876469785
cae2ae45-3696-472c-84ec-8c0faf5a890f,0,97,0.44622002796552274
942783df-66b9-4d71-85c7-faef491c6517,1,259,0.49759981293315036
a8868434-9016-4880-8705-4cad6e3f1bd4,1,172,0.5804041240787449
4f69426b-c223-4eee-8dee-0ad47ec785ae,1,134,0.7718072474986052
409746cb-1064-4e91-b0d2-7171ab1589e0,1,323,0.3722843302155362
96ffa2e6-a94d-48be-a229-b1e3670302c6,1,235,0.1500163292355352
2eaaac9e-a56b-44fe-b298-fcb42c17688c,1,32,0.5567202037488187
bc27621e-6b70-4e5e-9566-aaea33ae885e,1,272,0.016893811935974168
ae08b399-0697-43ae-abab-d54ed880bd0a,1,213,0.00927558025681996
6dfdc332-14a7-4e40-a484-2a322f4323e0,0,315,0.6365588412874269
7d99b1dc-0ea8-46bf-be94-da54fc36c923,1,99,0.934250995424703
2ea9f409-9a09-4f72-baff-d6feeb4579dc,1,184,0.6061409600670712
d17f5c09-b278-4755-b040-32f5e6da226f,0,13,0.5863424436069267
2af18035-8450-4787-9a1e-d7a491125d46,1,241,0.5293502473730273
cc113942-139a-45c0-b6f5-2aedfcbaf559,1,72,0.06669992582125406
f51d4481-b523-4480-9ed7-b7a3768a977f,1,160,0.5243997501006922
0ac76c05-aca0-4784-8130-0e532b089586,1,39,0.1807712752992544
abc243be-c766-4d7b-b0ca-411501990554,1,95,0.7357516038723543
9aeb1e6e-3961-44f4-9517-fa58816f3e65,1,361,0.11003352647809694
2410c511-fd29-43ac-bd17-3b4fc3d17ba9,1,214,0.27313962600167807
30fef819-e812-4dc9-b450-0caaa602ec85,1,271,0.36813918529701994
f04a2e5b-fe88-4036-9122-774d90ccc533,1,204,0.662409737934498
ffdcdc13-725c-4120-968b-5e7e533acd57,1,232,0.34794834919850814
78e31615-ff00-47dd-9441-a5764f240e66,1,39,0.13429191297074328
ef91b681-0ff6-4879-aba0-31c2e75089b1,1,174,0.4962112083060972
3c994834-c667-4137-b4a3-0d1df90c1840,1,126,0.885913362878257
c5ba4b2a-777b-4811-a5ab-36dbdcd0375e,1,95,0.5542673622761818
04fd2974-aa48-4367-bc17-e6a76f00da54,1,117,0.36484816236924345
7116ab65-682d-4d9e-970d-148f56b46719,1,198,0.0595425117996643
794227ad-94b3-463b-b575-60dfd960d71f,1,23,0.7904516937209544
c091869e-4a24-404e-8fd1-d4f4248e33f9,1,267,0.7747403620036204
c347ec9f-3111-473a-90fd-4a616854db9e,1,192,0.835696720847494
fe974c48-74ca-47a1-aeaa-c726fa1bddb2,1,30,0.3739656755177818
cdb9428d-b996-4fe1-951c-e2fa8248d243,0,37,0.9886437359088366
2ce1a006-8ed9-44bd-93dd-63e408e66536,1,53,0.6444507801178899
f80ed92f-f8c9-4183-bac5-d0273f50b322,1,176,0.8584756765992009
e415924c-3557-4b61-8508-2e363b83aa30,0,210,0.6023918587577284
b6588001-845e-43d2-a716-7b44d301473e,1,125,0.2684230800973151
b66652ee-34aa-4fb1-8555-f63f0123b618,0,6,0.8179108212687665
bed5e452-27b3-4ffd-9114-f88807efc864,1,30,0.6356555137056249
37b76de3-cde1-43a5-af8b-0677b0ebf363,0,152,0.5859069839813895
df0f98f8-a2b7-486e-a671-4bfb4fb8711c,0,243,0.35587171607715107
fc6bd734-a11b-438d-b306-136aac92d013,1,91,0.7655859779101214
0e33bed8-081f-4e6d-9fdd-c3b5298f0dc7,1,319,0.15327279303282504
2202d6a4-416c-4144-9f07-43d2846e566f,0,128,0.6100209555580798
47a196fd-88f3-4355-a805-23cca7b3d131,1,326,0.8500499039383657
dc05e132-7b89-46f3-a303-85e0ff95ddf2,1,284,0.2708407867266951
abfcdf12-8da6-4b3e-b3ba-4fe6da7488fc,1,137,0.3945404887232502
5f5b1600-2c7d-4204-ae90-9be28e93687f,1,94,0.25859011502063733
dff68006-75fa-45a6-946a-c7e56a12103e,1,173,0.3189955326417847
b8e8a2b1-cc92-41b8-83d7-cb82dfaec1a4,1,220,0.4213655541406579
3ef3e3bc-e16e-4339-b59c-952697362651,1,145,0.23309952395575306
73e53f0c-8164-4c0b-be85-373987866392,1,59,0.9668455817969146
b483d3a5-37f7-491d-bd65-3af72364e38e,0,18,0.698509532701247
169f15cd-8293-40f5-9ebb-59e8d219d9f3,1,100,0.4366019860760726
2eebe6bc-f844-4a14-b3b3-615d1a6098c7,1,103,0.765412576802891
6309d3af-f2f8-4b0f-8cb3-40476abb8497,1,183,0.9783649355598666
11e8e03d-0e2e-46f1-8727-0b7509867386,1,99,0.7100599076110502
03a0a498-2f3f-4397-856b-764df1c94a1e,1,96,0.2019648377749682
5cb1d167-9104-44ca-a4b1-184320580c28,1,103,0.741147851852558
85a7616b-8c6a-4e93-a6b1-b1af7f83d2f5,1,96,0.7944525536578171
c2b4038c-7a8c-431a-940a-9a10be79fcb1,1,361,0.9547667208327678
a0712fe9-3d60-466e-9477-f566d0aeca27,1,168,0.4875877264847862
7fe19d37-07ea-485a-995b-ec83186551c8,1,295,0.525020421522497
c05f6409-ca1f-4cfd-ada6-7a504225bda4,1,235,0.07938956357842453
e0ed7578-4b85-46b5-93ce-8ce56baee098,0,160,0.7294652591049847
02733443-e6a4-43eb-85fb-7f3362bcdc09,0,213,0.15052690449370765
3105cfe1-7110-4c73-b8d9-eb6c9cf95831,1,290,0.3970868069634882
5a6c65c4-20e5-48ef-a172-c622ef9eeac0,1,319,0.3619419871135807
3ae941bc-613d-4d17-9d09-6191c5bf86ca,0,209,0.6878345599602053
6ad7e363-786b-4613-9c66-6cbcf6850e72,0,101,0.658294356924988
f0b1eb7f-ac47-47ae-adbc-5517cbc3321f,1,239,0.15750185976085818
2584ab2e-24bf-4acb-bbd4-37b0ddf91ded,0,293,0.13318948444016665
5835b324-34bd-449a-a74a-82fb799efee0,1,272,0.459182678820505
5499b3ef-27ac-4dd4-8aaa-2f44c8ab6109,1,304,0.17254699029342546
2349981b-469e-4443-a85f-585e47362365,0,34,0.11552002552347884
8a787197-7edb-48de-b4e5-1748600f4dc6,1,173,0.8531755995058246
6d3f6ee7-d767-4158-a45c-44e4803b49d7,1,363,0.5778134404615165
fa6368df-c4ad-4110-8c0b-29789440c059,1,116,0.24398487197474406
702d8027-7d7a-41e4-981e-ca0964b50fd1,0,48,0.05224697016034807
d87134a4-b57b-4f1c-8ba7-bd053a851cff,1,149,0.4131991336591416
75e875b0-6890-4020-b7e5-310f26677ed3,1,327,0.6644362358060791
94a3e82f-e860-47a7-aa0c-f20ec27ee516,1,364,0.22106183017459347
cf6ee698-e702-4f3f-96d2-dc89b52efc3a,1,201,0.9332406251347292
3f497c9a-64d3-431f-a653-bbc057636503,1,215,0.2823135016828425
2af39a72-db72-449f-be5f-5b58249fccf5,1,52,0.005659592950117309
4c17980d-8f2c-42e9-90f3-3a1ab3712874,0,246,0.34413293199178485
39d88c7f-e4e0-4cbc-9b52-31e84bbea1af,1,292,0.2960412659123195
a6518595-c0eb-4699-8ab1-a8165ac15415,0,60,0.09852427307420453
56d22b15-c140-43d0-835d-f411b7ddb777,1,160,0.4619802075240905
b20014d7-3432-443c-9436-ef8bdb6b2532,1,276,0.4544263295402615
ef35877c-2720-4861-a7fb-98a74a673b01,1,217,0.2403336007591781
4a038e4e-ce78-46ae-a197-cc57a3c34dc8,1,38,0.6652594986365955
31ab8720-1cee-4c9b-9745-a24eb70a022f,0,121,0.2857433834120764
4e6d4057-4882-4093-8e41-6106b458c9b8,1,196,0.771412257904132
ee2d4999-ff0b-4ba7-bb36-721f227eb1f4,1,1,0.02824584692057497
90f8a62d-bf5c-49b3-83a7-4c031b532ea1,0,315,0.09399199977309303
233c736b-15c1-42d6-8402-2de9e8d668b3,1,284,0.5884387064107688
c5d90270-4010-4ba9-a570-85cd1ade0e8c,1,251,0.09385471474992779
943f19ab-89f3-4530-852b-04af1b6a07f1,1,17,0.5682271845189152
288bc418-4139-49f6-a2eb-e41105d32b91,1,10,0.6817734464157346
b9a98e8c-7f19-4bb0-8882-426e4e2a2665,1,90,0.823094008031231
c53991fc-78a4-4f00-97b2-3a2cbf909f1f,1,252,0.658846756506315
2077f2a2-db5e-4d17-af92-6287d10eae3d,0,107,0.1663308485389925
a25c2dac-2231-44cc-b456-ef5f1d96408c,1,336,0.7572653653644693
a3a5b324-c2f8-485a-b833-5e518c6594f8,1,272,0.47007563917117556
aa2d432c-8b01-484e-bb59-de42c5d512a7,1,144,0.5710805971100229
f2db435d-043f-4fb3-883a-87db6d143109,1,293,0.010252141211891774
28c964a2-b746-4605-b86d-ba787d056b4c,1,322,0.6597459064997054
71569afb-8f81-4bd5-a26c-01d7bfd2de78,1,63,0.6995803845420382
04a2a710-3536-4437-b216-390a0bb6da47,1,357,0.40637358919149913
142e843c-f88f-4425-9cf2-2869f50548e9,1,151,0.40961201830112204
85d82b5e-5254-41b8-8bb3-e99859d7ceb9,1,211,0.801317215238259
b5ab7836-ad78-4825-bd69-e1f2766a4f75,1,29,0.5931372685388928
7aa08200-f107-40ab-9f27-88d4afa73066,1,269,0.14094698627016222
30ee8470-9e04-42da-b4e2-c1c32c06e8dc,0,143,0.3006076226360659
fcd854f4-20c4-445e-af0f-b3f4ecdd838e,1,238,0.6903601297902082
584f3f07-fb33-4d39-8ed6-a6f16c9bfd7e,1,348,0.6620091551877172
e7dda509-b42e-4624-8993-9ece7b991149,0,117,0.3953081747341147
9e1e1416-5991-45c8-b348-9c5b584e0aff,1,201,0.28540753517213613
55dede5a-e659-4190-b448-7b60b5812a2f,1,280,0.15359295621643043
e486b9a7-df58-473f-a746-9dd28f7e24f5,0,277,0.6172817089465621
62d3a7d5-81f2-4df9-8043-08732c17d1bf,1,323,0.9766587086137791
0325e5f1-97dd-48d1-9c34-4eb3f0e67317,1,350,0.7967860151309764
d7c8467e-8413-4162-bb6f-a11539c90c69,1,226,0.1635412334132681
f2a1b2d3-c636-4fbc-b811-02c7ff1ede38,1,245,0.3911043910491594
a23f2129-7f15-48f9-adc0-9dd8de9bdb53,1,115,0.2787046179617424
1a25a28c-86fd-4ac6-8c9c-ed97abf593a2,1,304,0.28081023436012986
ebca0926-59f7-4204-a384-aeed53728b2b,1,181,0.5221320475842215
dfb02de8-0916-4858-9979-c09799bb8edc,1,12,0.3619541245684966
4641deeb-7235-461d-8282-01e613027fb5,0,267,0.6683841124861926
2207b011-4800-4448-aeda-856debdbeea2,1,275,0.12754311569325127
54cf610e-bb0f-4fb9-92ec-6880c66d467f,1,174,0.9535497748399004
0df44c1c-d67a-4f57-a566-66983eb4c71c,1,261,0.1903244285170893
a79cf923-a571-4f44-9d80-e33ccf225046,0,342,0.04373114722584914
2b1bd648-44aa-46da-ada5-6a18f53af9e6,1,39,0.11059634416293829
93ce2bc7-8818-4564-957d-a83480f56855,1,130,0.5091079909232309
05b67d1f-e9d4-4763-abd0-f65c2b0fdb61,0,131,0.7641770799066475
0ed7d653-367c-4e6c-bd03-ed99d3463d3e,0,364,0.9527266159525035
fc52cd42-fada-49ef-9b1a-ed8417a5a04e,1,190,0.18825062281988258
0170ed72-2f7a-4f91-88fd-b63da89e9f27,0,79,0.4408693024943221
82113a3f-3948-464a-8fe3-5bef2b76832b,0,126,0.6981120185879643
0ff15e51-ccf5-4bc7-9fe5-073a1f1d4a4b,1,351,0.2026618700277637
ec91e594-fbff-4a6f-97b4-e6d1e1189969,1,141,0.37271444123029096
1e9db6ac-db1c-4e61-8ff1-87e44d701124,0,45,0.5005077916835367
9325baeb-d022-4f3a-bef5-334f77e9eeae,0,118,0.6602284892152992
1a12a5d4-fe4c-4e3f-9b41-26a105781fb4,1,219,0.21435221544178185
ae5debb8-f211-4dfd-883a-2e26e8c136df,1,95,0.06872171798488691
671e9ba1-b492-4aea-866e-392f3c4b1d54,1,27,0.7264038808136938
49014caa-5f0d-4ccc-a666-2430c030bcba,0,167,0.25746454384601136
b4a7947b-aa32-4650-8809-c23d217f0e9e,1,72,0.15292079181190077
db3856ca-fcd4-4549-a5e8-7172230b7ae2,1,339,0.9931213745759585
aa1dffec-8ede-4d3c-acb7-a10871d1d0fd,1,79,0.603520168635484
20e19361-a217-4227-b865-a6458837553b,1,140,0.9383289646034252
aba8b34d-faa7-420d-befa-f623a4179a1b,1,9,0.08899281394664904
f3dcadb9-a874-47ea-8c18-5e3f119ef474,1,233,0.6861164994714896
d64970df-bbc1-416a-b785-d2e01b7210a3,1,327,0.8191816265944908
8b7e7694-0bda-4f6e-bd38-b959e358897b,1,235,0.8138169213697335
af93a699-635d-4a7b-9f2e-89f6608c7a92,0,249,0.15611779324835673
5122e3ad-ac26-4a6a-bad1-7c6730ae7efc,1,344,0.2565319981383487
374b5371-7642-4091-b8f1-c5f12eeff873,0,300,0.07856738865444468
76de5bd2-159f-47b0-8009-f13ded7875e0,0,201,0.8927335305222168
8b874e29-da5d-43c0-8d61-59275d0b1396,1,214,0.8862652422900273
99a1d478-02f1-4a50-a4f1-c9735d24dcc4,1,362,0.2831840839945666
772af1df-27a9-4ecc-b31b-3ef6dc641c1e,0,220,0.32567354877671584
59389555-6983-4cdf-88bf-2c0fffe43b9a,1,158,0.3061512783410142
1e151fe9-d1c4-4902-8a67-082f12323b78,1,307,0.03480241835905018
e8c61635-823b-44ee-810c-19c1115418f3,0,296,0.5097277914439751
54136480-7846-4e8d-93e9-abd927f1389b,1,121,0.8329350773635569
57d01fe0-50a2-4b04-bcbf-78c2e1cb0e1e,1,308,0.29437594540552603
f6faa356-e07f-4ca9-9c64-3d716b88d6ab,1,147,0.2998919434432993
6a3e32b9-a045-49da-992c-6645fb368912,0,14,0.49335169004334023
0a557435-97b5-42b5-865f-fb9a7a2de0bf,1,50,0.6988478486847346
b9eb4abd-0dea-4d9f-ab02-cd37e03e2a22,1,312,0.4767858473648844
cae938b2-6812-4f33-891f-d0ad1bfa0174,1,170,0.332778672396441
c579fb39-e2fa-470a-9fe1-6324f3d012db,1,141,0.7874188209240723
6c40f996-f70f-4888-9439-d4046215dd53,1,229,0.6329086935679373
3eeaf555-b46b-4f53-ae02-f94c9ecfd44a,1,38,0.04143874575714657
407158f8-aa69-42ee-8439-8afc46a47d44,1,10,0.2889409300932716
97770b81-b6a6-4ad7-a255-5c5e809d1cbe,1,229,0.9763923424624324
7488f9b1-dbde-4c3d-880a-06af9331dd2e,0,3,0.3308430178815217
34a92129-39d0-4af1-b7c9-ac43f93ce192,1,193,0.7400842989889009
71812016-3b78-49ce-a2f5-88e26df5316f,1,332,0.9722699212970234
351d750b-0984-4a6b-8b16-6443b3012e39,1,170,0.32580904061294735
9fabb97e-4f06-4454-9bf6-1b0eeb132dd2,1,71,0.08408435960130856
5c0a965d-b1c4-4e1b-9fdc-528c95cba876,0,186,0.9182576214853924
ade7a540-da3b-4e1e-a555-93eba83e8a0f,1,256,0.9149586902082224
686b72d4-2819-4ada-b245-03774ba3b101,1,205,0.7674406171761922
efcaf477-fdfd-4759-a393-5f25bf04d65c,1,35,0.127491098838595
d20eae75-1063-4014-b8d2-fbc51c774db8,0,303,0.1491509141466404
ed4aee6e-a7eb-4e84-a64e-701f89c4aaf9,1,11,0.011961152985257573
c0f8c7b7-632a-4298-b033-998c663ae250,1,233,0.20916144135663362
708f457d-382b-4760-af0b-9f6154b9d3ac,1,60,0.4942655854051904
6b320446-21ad-4454-b529-5743634e94b8,1,154,0.9912732930022976
2166a0b9-c6dd-4af7-a66d-e100b79d8733,1,101,0.8639156854222657
9be1cdfa-6fee-422e-8bb6-eb1fea056a37,0,206,0.8095199204457362
f7b9505e-3f50-4c05-a998-dd5843efdd7a,1,312,0.9966590103683396
46d8881b-8109-4631-abc1-8e1e9d8c2b92,1,210,0.37344935271700885
04f4732a-b4d7-4a19-bd80-7714d91ddc0c,1,353,0.08275117581487534
fc2d2dd7-93d8-47b8-a5bf-82690fe40cd2,1,154,0.24720619789957798
20a13637-12bc-4944-b124-8596fd6cafe7,1,217,0.9377921233269693
e9d1c8a2-65e7-4bf1-aed5-f3e772478066,1,244,0.318044190622889
86e78d6a-90dc-4885-aad8-49ccf6417abb,1,244,0.7360914421074843
3fe12773-436a-4575-ac78-f359d7044c34,1,198,0.3492069643963941
1db43cf6-2d0d-4e07-b7fe-19829d1b62cd,0,232,0.5864732400836069
0591127c-10be-443d-a076-daf60711b886,1,202,0.4438557201690748
26c6bef7-d33f-4ca0-9e6e-159339fd6ee4,1,234,0.8985553018424842
c39b8a76-6264-47cb-ac6f-62f696f5b9e2,1,132,0.77415565873495
b893378f-7970-47ab-a228-c05f459cf923,1,8,0.12714829626482727
1614f949-c550-4f74-9a95-e25e7c7c5e6d,1,211,0.3400525604643687
cfc72f49-2166-43b5-856d-b2d89874e5ab,1,71,0.6822712390233169
a0753b52-d32e-4a6f-9994-5183f002da4c,1,47,0.32986211080610517
3e4078dc-be7b-4226-8b9b-4dc065165040,1,292,0.8278511057659093
663adf5c-98dc-4099-8c22-4aafcfa14cb7,0,255,0.28355900167528336
d9728e3b-ce82-49d3-b944-aeac77404d8c,1,201,0.42167828296083576
